关键词,用户名,用户id,内容,发博时间,转发数,评论数,点赞数,url
美国实体清单,憨熊TheTime,1850550517,#华为回应美国子公司裁员#针对美国公司裁员一事，华为方面回应称，5月16日美国将华为公司及其下属的68家子公司纳入“实体清单”，直接对the“Futurewei”业务运营带来很大限制。因此，不得不对该业务范围作出调整，并于7月22日起，裁员600余人。?,2019/7/24 23:42,0,0,1,https://weibo.com/1850550517/HF0i0ArxZ?refer_flag=1001030103_
美国实体清单,中国企业家杂志,1193725273,【#华为回应美国子公司裁员#：被列实体清单后受很大限制】针对美国公司裁员一事，华为方面回应称，5月16日美国将华为公司及其下属的68家子公司纳入“实体清单”，直接对the“Futurewei”业务运营带来很大限制。因此，不得不对该业务范围作出调整，并于7月22日起，裁员600余人。（新京报）?,2019/7/24 23:42,2,0,13,https://weibo.com/1193725273/HF0hP6faP?refer_flag=1001030103_
美国实体清单,老板联播,5994003317,【#华为回应美国子公司裁员#：受实体清单影响裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，这是由于华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。华为创始人任正非在接受雅虎财经采访时表示，原本华为计划在今年为Futurewei再投资6亿美元用于产品研发，但是受“实体名单”影响，华为难以管理与这家公司的合作。L老板联播的秒拍视频,2019/7/24 23:34,12,14,34,https://weibo.com/5994003317/HF0ew2c4Q?refer_flag=1001030103_
美国实体清单,实智名贵,1707431255,《受实体清单影响：华为招募天价天才和美国子公司裁员600余人！》O网页链接?,2019/7/24 23:03,0,0,0,https://weibo.com/1707431255/HF01Yxt1I?refer_flag=1001030103_
美国实体清单,36氪,1750070171,"【#华为回应美国子公司裁员#：被列入实体清单后带来很大限制】针对美国子公司裁员一事，7月24日华为方面回应称，2019年5月16日，美国商务部工业与安全局（BIS）将华为公司及其下属的68家子公司纳入“实体清单”，直接对FutureweiTechologies,Inc.(the“Futurewei”)的业务运营带来很大的限制。因此，Futurewei不得不对业务范围作出调整，并于2019年7月22日起，裁员600余人。Futurewei是华为公司于2001年在美国德克萨斯州注册成立的子公司，2018年研发投入为5.1亿美金。这是一个困难的决定，对于受影响的员工，华为将给予包括工资和福利等在内的离职补偿。Futurewei将继续严格遵守美国本地法律法规运作业务。（第一财经）",2019/7/25 0:51,3,0,31,https://weibo.com/1750070171/HF0JLxMpR?refer_flag=1001030103_
美国实体清单,守护袁昆,3006163864,#华为回应美国子公司裁员#5月16日美国将华为公司及其下属的68家子公司纳入“实体清单”，直接对the“Futurewei”业务运营带来很大限制。因此，不得不对该业务范围作出调整，并于7月22日起，裁员600余人。华为回应美国子公司裁员，因为被列为实体清单后受很大限制?,2019/7/25 0:47,0,0,2,https://weibo.com/3006163864/HF0Ip21BR?refer_flag=1001030103_
美国实体清单,河南职场,6538015768,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。@老板联播L老板联播的秒拍视频,2019/7/25 0:47,0,0,0,https://weibo.com/6538015768/HF0IkBd1V?refer_flag=1001030103_
美国实体清单,辽宁共青团,2079751412,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。@老板联播L老板联播的秒拍视频,2019/7/25 0:47,0,0,3,https://weibo.com/2079751412/HF0I8sXRo?refer_flag=1001030103_
美国实体清单,检察官张聪,3761691972,#华为回应美国子公司裁员#【受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。L老板联播的秒拍视频2固原,2019/7/25 0:39,3,0,6,https://weibo.com/3761691972/HF0Fcaz4c?refer_flag=1001030103_
美国实体清单,电商在线,1771650130,"【华为回应美国子公司裁员：被列入实体清单后带来很大限制】针对美国子公司裁员一事，7月24日华为方面回应称，2019年5月16日，美国商务部工业与安全局（BIS）将华为公司及其下属的68家子公司纳入“实体清单”，直接对FutureweiTechologies,Inc.(the“Futurewei”)的业务运营带来很大的限制。因此，Futurewei不得不对业务范围作出调整，并于2019年7月22日起，裁员600余人。Futurewei是华为公司于2001年在美国德克萨斯州注册成立的子公司，2018年研发投入为5.1亿美金。这是一个困难的决定，对于受影响的员工，华为将给予包括工资和福利等在内的离职补偿。Futurewei将继续严格遵守美国本地法律法规运作业务。",2019/7/25 0:30,0,0,4,https://weibo.com/1771650130/HF0Bnbn1X?refer_flag=1001030103_
美国实体清单,梁水才,1591336454,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。L老板联播的秒拍视频,2019/7/25 0:23,0,0,0,https://weibo.com/1591336454/HF0yp6Tlj?refer_flag=1001030103_
美国实体清单,火速头条,5939969094,#火速头条#【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。@老板联播L老板联播的秒拍视频,2019/7/25 0:20,3,0,12,https://weibo.com/5939969094/HF0xcBSHR?refer_flag=1001030103_
美国实体清单,每日经济新闻,1649173367,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。@老板联播L老板联播的秒拍视频,2019/7/25 0:19,47,23,238,https://weibo.com/1649173367/HF0wKhOUa?refer_flag=1001030103_
美国实体清单,iBingo,5679508036,#华为回应美国子公司裁员#华为美国子公司因被纳入实体清单而裁员600人，不知道这600人会不会去找特朗普要失业金！！?,2019/7/25 0:09,0,0,7,https://weibo.com/5679508036/HF0sZ8brI?refer_flag=1001030103_
美国实体清单,博闻视点,1738597333,华为回应美国子公司裁员：被列实体清单后有很大限制L华为回应美国子公司裁员：被列实体清单后有很大限制---->知天下?,2019/7/25 0:04,0,0,6,https://weibo.com/1738597333/HF0qMAIzT?refer_flag=1001030103_
美国实体清单,用户6057402839,6057402839,我在看【美国子公司裁员华为：被列实体清单带来很大限制】#跟新浪看热点#O美国子公司裁员华为：被列实体清单带来很大限制?,2019/7/25 1:56,0,0,0,https://weibo.com/6057402839/HF1atewXr?refer_flag=1001030103_
美国实体清单,数码科技黑莓会,3496107474,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示?L老板联播的秒拍视频,2019/7/25 1:21,0,0,6,https://weibo.com/3496107474/HF0Weybvn?refer_flag=1001030103_
美国实体清单,微微万象民生直通车A,1791010393,【#华为回应美国子公司裁员#：受实体清单影响，裁员600余人】7月24日，针对“华为美国子公司裁员”一说，华为方面确认并表示，因华为及其下属的68家子公司纳入“实体清单”对子公司业务产生限制，因此不得不对Futurewei业务范围作出调整，并于7月22日起，裁员600余人。任正非在接受雅虎财经采访时表示，受“实体名单”影响，使得华为难以管理与这家子公司的合作，并且未来华为与这家公司的联系要取决于美国政府对华为的态度。L老板联播的秒拍视频,2019/7/25 1:18,0,0,2,https://weibo.com/1791010393/HF0UP5D0n?refer_flag=1001030103_
美国实体清单,唐生20122006,3174587765,#凤凰新闻#分享凤凰新闻：华为回应美国子公司裁员：受实体清单影响裁员600余人O华为回应美国子公司裁员：受实体清单影响裁员600余人来自@凤凰新闻客户端O网页链接O华为回应美国子公司裁员：受实体清单影响裁员600余人?,2019/7/25 1:09,0,0,1,https://weibo.com/3174587765/HF0Rr0Nk9?refer_flag=1001030103_
